EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UG/KG,,UG/KG,,DEG C
  58GS20090528,   GIN,   294,  1,     20,2,20090621,1050, 77.0000,  13.0020,  331,      4.3,   4.5480,  34.6757,2,-999.0000,9,    363.8,2,     0.42,2,     0.04,2,     0.01,2,     0.05,2, -999.000,9,    3.033,6,       -999,9,   2032.2,2,   2299.1,2,     0.58,2,     0.17,2,   4.5477
  58GS20090528,   GIN,   294,  1,     21,2,20090621,1050, 77.0000,  13.0020,  331,      4.1,   4.5490,  34.6759,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   4.5487
  58GS20090528,   GIN,   295,  1,      1,2,20090621,1302, 77.0000,  14.0020,   96,     85.5,   4.1320,  34.9739,2,  34.9681,2,    301.9,2,     3.81,2,     9.48,2,     0.14,2,     0.72,2, -999.000,9,    2.752,2,       -999,9,   2143.7,2,   2310.2,2,     0.24,2,     0.28,2,   4.1260
  58GS20090528,   GIN,   295,  1,      2,2,20090621,1302, 77.0000,  14.0020,   96,     75.3,   4.0820,  34.9655,2,  34.9678,2,    302.0,2,     3.82,2,     9.51,2,     0.15,2,     0.72,2, -999.000,9, -999.000,9,       -999,9,   2144.9,2,   2309.2,2,     0.12,2,     0.13,2,   4.0767
  58GS20090528,   GIN,   295,  1,      3,2,20090621,1302, 77.0000,  14.0020,   96,     74.9,   4.0160,  34.9536,2,  34.7525,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   4.0108
  58GS20090528,   GIN,   295,  1,      4,2,20090621,1302, 77.0000,  14.0020,   96,     50.0,   2.6100,  34.7366,2,  34.6464,2,    314.2,2,     2.38,2,     7.09,2,     0.15,2,     0.65,2, -999.000,9, -999.000,9,       -999,9,   2135.3,2,   2299.3,2,     0.28,2,     0.32,2,   2.6071
  58GS20090528,   GIN,   295,  1,      5,2,20090621,1302, 77.0000,  14.0020,   96,     50.1,   2.6030,  34.7341,2,  34.5669,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   2.6001
  58GS20090528,   GIN,   295,  1,      6,2,20090621,1302, 77.0000,  14.0020,   96,     29.8,   2.3930,  34.5839,2,  34.5053,2,    339.4,2,     1.02,2,     4.45,2,     0.12,2,     0.44,2, -999.000,9, -999.000,9,       -999,9,   2105.1,2,   2293.5,2,     0.96,2,     0.41,2,   2.3914
  58GS20090528,   GIN,   295,  1,      7,2,20090621,1302, 77.0000,  14.0020,   96,     29.9,   2.3900,  34.5813,2,  34.4675,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   2.3884
  58GS20090528,   GIN,   295,  1,      8,2,20090621,1302, 77.0000,  14.0020,   96,     24.6,   2.4030,  34.5527,2,  34.4266,2,   -999.0,9,     0.45,2,     2.69,2,     0.10,2,     0.29,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     2.73,2,     0.76,2,   2.4016
  58GS20090528,   GIN,   295,  1,      9,2,20090621,1302, 77.0000,  14.0020,   96,     24.8,   2.4100,  34.5454,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   2.4086
  58GS20090528,   GIN,   295,  1,     10,2,20090621,1302, 77.0000,  14.0020,   96,     14.9,   2.5200,  34.5032,2,-999.0000,9,   -999.0,9,     0.29,2,     1.01,2,     0.06,2,     0.14,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     3.41,2,     0.66,2,   2.5192
  58GS20090528,   GIN,   295,  1,     11,2,20090621,1302, 77.0000,  14.0020,   96,     15.1,   2.5380,  34.5012,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   2.5371
  58GS20090528,   GIN,   295,  1,     12,2,20090621,1302, 77.0000,  14.0020,   96,      9.8,   2.6360,  34.4744,2,-999.0000,9,   -999.0,9,     0.24,2,     0.46,2,     0.08,2,     0.08,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     2.66,2,     0.56,2,   2.6354
  58GS20090528,   GIN,   295,  1,     13,2,20090621,1302, 77.0000,  14.0020,   96,      9.9,   2.7240,  34.4477,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   2.7234
  58GS20090528,   GIN,   295,  1,     14,2,20090621,1302, 77.0000,  14.0020,   96,      4.8,   2.7580,  34.4293,2,-999.0000,9,    366.2,2,     0.33,2,     0.63,2,     0.06,2,     0.12,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   2281.7,2,     1.25,2,     0.32,2,   2.7577
  58GS20090528,   GIN,   295,  1,     15,2,20090621,1302, 77.0000,  14.0020,   96,      4.9,   2.7620,  34.4279,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   2.7617
  58GS20090528,   GIN,   296,  1,      1,2,20090621,2254, 78.0010,   8.0000, 2440,   2429.7,  -0.7900,  34.9081,2,  34.9092,2,    296.2,2,    12.94,2,    14.99,2,     0.01,2,     1.01,2, -999.000,9, -999.000,9,       -999,9,   2162.0,2,   2305.8,2,  -999.00,9,  -999.00,9,  -0.9134
  58GS20090528,   GIN,   296,  1,      2,2,20090621,2254, 78.0010,   8.0000, 2440,   2000.2,  -0.7900,  34.9069,2,  34.9087,2,   -999.0,9,    12.29,2,    14.74,2,     0.01,2,     1.01,2, -999.000,9, -999.000,9,       -999,9,   2164.1,2,   2304.2,2,  -999.00,9,  -999.00,9,  -0.8842
  58GS20090528,   GIN,   296,  1,      3,2,20090621,2254, 78.0010,   8.0000, 2440,   1501.0,  -0.6980,  34.9019,2,  34.9054,2,    300.8,2,    10.71,2,    14.45,2,     0.01,2,     1.00,2, -999.000,9, -999.000,9,       -999,9,   2161.9,2,   2302.9,2,  -999.00,9,  -999.00,9,  -0.7632
  58GS20090528,   GIN,   296,  1,      4,2,20090621,2254, 78.0010,   8.0000, 2440,   1199.8,  -0.5680,  34.8968,2,  34.9017,2,   -999.0,9,     8.51,2,    13.71,2,     0.01,2,     0.95,2, -999.000,9, -999.000,9,       -999,9,   2164.6,2,   2303.7,2,  -999.00,9,  -999.00,9,  -0.6181
  58GS20090528,   GIN,   296,  1,      5,2,20090621,2254, 78.0010,   8.0000, 2440,   1000.6,  -0.4210,  34.8989,2,  34.9018,2,    315.6,2,     7.70,2,    13.37,2,     0.01,2,     0.94,2, -999.000,9, -999.000,9,       -999,9,   2163.5,2,   2301.4,2,  -999.00,9,  -999.00,9,  -0.4622
  58GS20090528,   GIN,   296,  1,      6,2,20090621,2254, 78.0010,   8.0000, 2440,    800.4,  -0.0390,  34.9160,2,  34.9223,2,   -999.0,9,     6.99,2,    12.85,2,     0.01,2,     0.90,2, -999.000,9, -999.000,9,       -999,9,   2163.2,2,   2303.4,2,  -999.00,9,  -999.00,9,  -0.0731
  58GS20090528,   GIN,   296,  1,      7,2,20090621,2254, 78.0010,   8.0000, 2440,    600.3,   0.3670,  34.9260,2,  34.9068,2,   -999.0,9,     6.48,2,    12.81,2,     0.01,2,     0.89,2, -999.000,9, -999.000,9,       -999,9,   2161.6,2,   2302.7,2,  -999.00,9,  -999.00,9,   0.3405
  58GS20090528,   GIN,   296,  1,      8,2,20090621,2254, 78.0010,   8.0000, 2440,    500.2,   0.8040,  34.9432,2,  34.9469,2,    319.3,2,     6.17,2,    12.57,2,     0.03,2,     0.87,2, -999.000,9, -999.000,9,       -999,9,   2162.5,2,   2305.7,2,  -999.00,9,  -999.00,9,   0.7805
  58GS20090528,   GIN,   296,  1,      9,2,20090621,2254, 78.0010,   8.0000, 2440,    399.8,   1.7130,  34.9992,2,  34.9987,2,   -999.0,9,     5.72,2,    12.47,2,     0.02,2,     0.85,2, -999.000,9, -999.000,9,       -999,9,   2157.9,2,   2308.1,2,  -999.00,9,  -999.00,9,   1.6916
  58GS20090528,   GIN,   296,  1,     10,2,20090621,2254, 78.0010,   8.0000, 2440,    300.4,   2.5510,  35.0472,2,  35.0480,2,    312.2,2,     5.10,2,    11.95,2,     0.01,2,     0.82,2, -999.000,9, -999.000,9,       -999,9,   2156.3,2,   2312.1,2,  -999.00,9,  -999.00,9,   2.5331
  58GS20090528,   GIN,   296,  1,     11,2,20090621,2254, 78.0010,   8.0000, 2440,    200.9,   3.0750,  35.0744,2,  35.0768,2,   -999.0,9,     4.94,2,    11.48,2,     0.08,2,     0.79,2, -999.000,9, -999.000,9,       -999,9,   2154.2,2,   2316.3,2,  -999.00,9,  -999.00,9,   3.0623
  58GS20090528,   GIN,   296,  1,     12,2,20090621,2254, 78.0010,   8.0000, 2440,    150.0,   3.4540,  35.0822,2,  35.0817,2,   -999.0,9,     4.86,2,    10.45,2,     0.18,2,     0.75,2, -999.000,9, -999.000,9,       -999,9,   2149.6,2,   2314.6,2,  -999.00,9,  -999.00,9,   3.4441
  58GS20090528,   GIN,   296,  1,     13,2,20090621,2254, 78.0010,   8.0000, 2440,    124.4,   3.6580,  35.0875,2,  35.0860,2,   -999.0,9,     4.85,2,    10.69,2,     0.15,2,     0.77,2, -999.000,9, -999.000,9,       -999,9,   2148.2,2,   2315.9,2,  -999.00,9,  -999.00,9,   3.6496
  58GS20090528,   GIN,   296,  1,     14,2,20090621,2254, 78.0010,   8.0000, 2440,    100.2,   3.7490,  35.0730,2,  35.0721,2,    307.4,2,     4.84,2,    11.14,2,     0.09,2,     0.76,2, -999.000,9, -999.000,9,       -999,9,   2149.0,2,   2315.2,2,     0.03,2,     0.15,2,   3.7422
  58GS20090528,   GIN,   296,  1,     15,2,20090621,2254, 78.0010,   8.0000, 2440,     74.5,   4.2020,  35.1005,2,  35.1047,2,   -999.0,9,     4.40,2,     8.94,2,     0.13,2,     0.68,2, -999.000,9, -999.000,9,       -999,9,   2142.6,2,   2321.1,2,     0.17,2,     0.18,2,   4.1967
  58GS20090528,   GIN,   296,  1,     16,2,20090621,2254, 78.0010,   8.0000, 2440,     50.1,   5.0050,  35.1182,2,  35.1237,2,   -999.0,9,     4.10,2,     5.83,2,     0.09,2,     0.52,2, -999.000,9, -999.000,9,       -999,9,   2124.7,2,   2326.2,2,     0.60,2,     0.34,2,   5.0011
  58GS20090528,   GIN,   296,  1,     17,2,20090621,2254, 78.0010,   8.0000, 2440,     30.0,   5.1620,  35.1238,2,  35.1261,2,   -999.0,9,     4.02,2,     5.42,2,     0.08,2,     0.47,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     1.13,2,     0.42,2,   5.1596
  58GS20090528,   GIN,   296,  1,     18,2,20090621,2254, 78.0010,   8.0000, 2440,     24.8,   5.3210,  35.1080,2,  35.1102,2,    324.6,2,     3.83,2,     5.19,2,     0.09,2,     0.44,2, -999.000,9, -999.000,9,       -999,9,   2116.8,2,   -999.0,9,     1.53,2,     0.36,2,   5.3190
  58GS20090528,   GIN,   296,  1,     19,2,20090621,2254, 78.0010,   8.0000, 2440,     24.9,   5.3200,  35.1077,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.3180
  58GS20090528,   GIN,   296,  1,     20,2,20090621,2254, 78.0010,   8.0000, 2440,     14.7,   5.3210,  35.1077,2,  35.1068,2,   -999.0,9,     3.82,2,     5.15,2,     0.09,2,     0.44,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     1.49,2,     0.32,2,   5.3198
  58GS20090528,   GIN,   296,  1,     21,2,20090621,2254, 78.0010,   8.0000, 2440,      9.7,   5.3250,  35.1073,2,  35.1064,2,   -999.0,9,     3.84,2,     5.14,2,     0.10,2,     0.44,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     1.50,2,     0.28,2,   5.3242
  58GS20090528,   GIN,   296,  1,     22,2,20090621,2254, 78.0010,   8.0000, 2440,      9.9,   5.3240,  35.1074,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.3232
  58GS20090528,   GIN,   296,  1,     23,2,20090621,2254, 78.0010,   8.0000, 2440,      3.7,   5.3220,  35.1076,2,  35.1045,2,    325.6,2,     3.78,2,     5.13,2,     0.09,2,     0.44,2, -999.000,9, -999.000,9,       -999,9,   2117.3,2,   2330.5,2,     1.62,2,     0.30,2,   5.3217
  58GS20090528,   GIN,   296,  1,     24,2,20090621,2254, 78.0010,   8.0000, 2440,      3.8,   5.3220,  35.1076,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.3217
  58GS20090528,   GIN,   297,  1,      1,2,20090622,0225, 78.0010,   9.5000,  447,    436.6,   3.2390,  35.0495,2,  35.0497,2,   -999.0,9,     5.32,2,    11.53,2,     0.08,2,     0.80,2, -999.000,9, -999.000,9,       -999,9,   2156.1,2,   2315.7,2,  -999.00,9,  -999.00,9,   3.2101
  58GS20090528,   GIN,   297,  1,      2,2,20090622,0225, 78.0010,   9.5000,  447,    400.1,   3.3430,  35.0449,2,  35.0464,2,   -999.0,9,     5.40,2,    11.67,2,     0.06,2,     0.81,2, -999.000,9, -999.000,9,       -999,9,   2154.6,2,   2319.0,2,  -999.00,9,  -999.00,9,   3.3163
  58GS20090528,   GIN,   297,  1,      3,2,20090622,0225, 78.0010,   9.5000,  447,    300.2,   3.5260,  35.0273,2,  35.0204,2,   -999.0,9,     5.62,2,    11.53,2,     0.10,2,     0.82,2, -999.000,9, -999.000,9,       -999,9,   2156.3,2,   2314.7,2,  -999.00,9,  -999.00,9,   3.5057
  58GS20090528,   GIN,   297,  1,      4,2,20090622,0225, 78.0010,   9.5000,  447,    200.3,   4.2290,  35.0816,2,  35.0815,2,   -999.0,9,     4.88,2,    11.46,2,     0.05,2,     0.78,2, -999.000,9, -999.000,9,       -999,9,   2151.3,2,   2316.5,2,  -999.00,9,  -999.00,9,   4.2145
  58GS20090528,   GIN,   297,  1,      5,2,20090622,0225, 78.0010,   9.5000,  447,    150.2,   3.3270,  34.9283,2,  34.9262,2,   -999.0,9,     4.05,2,    10.32,2,     0.20,2,     0.76,2, -999.000,9, -999.000,9,       -999,9,   2151.4,2,   2310.1,2,  -999.00,9,  -999.00,9,   3.3173
  58GS20090528,   GIN,   297,  1,      6,2,20090622,0225, 78.0010,   9.5000,  447,    124.2,   4.1170,  34.9986,2,  35.0009,2,   -999.0,9,     3.78,2,     9.92,2,     0.17,2,     0.75,2, -999.000,9, -999.000,9,       -999,9,   2147.4,2,   2316.0,2,  -999.00,9,  -999.00,9,   4.1082
  58GS20090528,   GIN,   297,  1,      7,2,20090622,0225, 78.0010,   9.5000,  447,    101.2,   4.1050,  34.9706,2,  34.9717,2,   -999.0,9,     2.31,2,     7.43,2,     0.13,2,     0.62,2, -999.000,9, -999.000,9,       -999,9,   2131.6,2,   2317.1,2,     0.89,2,     0.48,2,   4.0979
  58GS20090528,   GIN,   297,  1,      8,2,20090622,0225, 78.0010,   9.5000,  447,    101.3,   4.1080,  34.9706,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   4.1009
  58GS20090528,   GIN,   297,  1,      9,2,20090622,0225, 78.0010,   9.5000,  447,     74.6,   4.3880,  34.9841,2,  34.9900,2,   -999.0,9,     2.45,2,     7.06,2,     0.12,2,     0.60,2, -999.000,9, -999.000,9,       -999,9,   2126.4,2,   2316.5,2,  -999.00,9,  -999.00,9,   4.3826
  58GS20090528,   GIN,   297,  1,     10,2,20090622,0225, 78.0010,   9.5000,  447,     74.6,   4.3780,  34.9826,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   4.3726
  58GS20090528,   GIN,   297,  1,     11,2,20090622,0225, 78.0010,   9.5000,  447,     50.2,   5.5730,  35.1160,2,  35.0878,2,   -999.0,9,     3.81,2,     9.54,2,     0.09,2,     0.70,2, -999.000,9, -999.000,9,       -999,9,   2138.4,2,   2319.8,2,     0.58,2,     0.33,2,   5.5689
  58GS20090528,   GIN,   297,  1,     12,2,20090622,0225, 78.0010,   9.5000,  447,     50.5,   5.5130,  35.1000,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.5089
  58GS20090528,   GIN,   297,  1,     13,2,20090622,0225, 78.0010,   9.5000,  447,     30.1,   5.7350,  35.1180,2,  35.1114,2,   -999.0,9,     4.01,2,     9.12,2,     0.12,2,     0.67,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     0.28,2,     0.30,2,   5.7325
  58GS20090528,   GIN,   297,  1,     14,2,20090622,0225, 78.0010,   9.5000,  447,     30.1,   5.8190,  35.1087,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.8165
  58GS20090528,   GIN,   297,  1,     15,2,20090622,0225, 78.0010,   9.5000,  447,     24.5,   5.8210,  35.1085,2,  35.1000,2,   -999.0,9,     3.73,2,     8.06,2,     0.12,2,     0.62,2, -999.000,9, -999.000,9,       -999,9,   2131.6,2,   2322.7,2,     0.47,2,     0.42,2,   5.8190
  58GS20090528,   GIN,   297,  1,     16,2,20090622,0225, 78.0010,   9.5000,  447,     24.6,   5.8660,  35.0995,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.8639
  58GS20090528,   GIN,   297,  1,     17,2,20090622,0225, 78.0010,   9.5000,  447,     14.3,   5.6280,  35.0179,2,  34.9668,2,   -999.0,9,     2.25,2,     1.70,2,     0.06,2,     0.23,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     2.02,2,     0.79,2,   5.6268
  58GS20090528,   GIN,   297,  1,     18,2,20090622,0225, 78.0010,   9.5000,  447,     14.4,   5.1160,  34.8833,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.1149
  58GS20090528,   GIN,   297,  1,     19,2,20090622,0225, 78.0010,   9.5000,  447,     10.2,   5.0700,  34.8636,2,  34.8550,2,   -999.0,9,     1.58,2,     0.48,2,     0.04,2,     0.13,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     1.23,2,     0.51,2,   5.0692
  58GS20090528,   GIN,   297,  1,     20,2,20090622,0225, 78.0010,   9.5000,  447,     10.3,   4.9130,  34.8266,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   4.9122
  58GS20090528,   GIN,   297,  1,     21,2,20090622,0225, 78.0010,   9.5000,  447,      4.6,   4.8920,  34.8175,2,  34.8154,2,   -999.0,9,     1.40,2,     0.22,2,     0.03,2,     0.09,2, -999.000,9, -999.000,9,       -999,9,   2059.1,2,   2310.9,2,     0.96,2,     0.43,2,   4.8916
  58GS20090528,   GIN,   297,  1,     22,2,20090622,0225, 78.0010,   9.5000,  447,      4.6,   4.8850,  34.8153,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   4.8846
  58GS20090528,   GIN,   298,  1,      1,2,20090622,0455, 78.0000,  11.0160,  191,    180.7,   4.3160,  35.0584,2,  35.0580,2,   -999.0,9,     4.73,2,    11.08,2,     0.14,2,     0.78,2, -999.000,9, -999.000,9,       -999,9,   2148.6,2,   2314.1,2,  -999.00,9,  -999.00,9,   4.3028
  58GS20090528,   GIN,   298,  1,      2,2,20090622,0455, 78.0000,  11.0160,  191,    150.7,   4.5230,  35.0689,2,  35.0720,2,   -999.0,9,     4.43,2,    10.72,2,     0.13,2,     0.77,2, -999.000,9, -999.000,9,       -999,9,   2147.4,2,   2316.2,2,  -999.00,9,  -999.00,9,   4.5118
  58GS20090528,   GIN,   298,  1,      3,2,20090622,0455, 78.0000,  11.0160,  191,    124.6,   4.9690,  35.0970,2,  35.0989,2,   -999.0,9,     4.41,2,    10.47,2,     0.11,2,     0.75,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   4.9593
  58GS20090528,   GIN,   298,  1,      4,2,20090622,0455, 78.0000,  11.0160,  191,     99.9,   5.2260,  35.1094,2,  35.1069,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   2143.6,2,   2320.3,2,  -999.00,9,  -999.00,9,   5.2181
  58GS20090528,   GIN,   298,  1,      5,2,20090622,0455, 78.0000,  11.0160,  191,     99.8,   5.1710,  35.1068,2,-999.0000,9,   -999.0,9,     3.92,2,     9.55,2,     0.10,2,     0.69,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     0.24,2,     0.24,2,   5.1631
  58GS20090528,   GIN,   298,  1,      6,2,20090622,0455, 78.0000,  11.0160,  191,     74.8,   5.4150,  35.0977,2,  35.1011,2,   -999.0,9,     3.98,2,     9.60,2,     0.12,2,     0.68,2, -999.000,9, -999.000,9,       -999,9,   2139.7,2,   2320.0,2,     0.49,2,     0.27,2,   5.4090
  58GS20090528,   GIN,   298,  1,      7,2,20090622,0455, 78.0000,  11.0160,  191,     74.9,   5.4240,  35.1023,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.4179
  58GS20090528,   GIN,   298,  1,      8,2,20090622,0455, 78.0000,  11.0160,  191,     50.0,   5.7640,  35.0991,2,  35.0956,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   2124.5,2,   2324.7,2,  -999.00,9,  -999.00,9,   5.7598
  58GS20090528,   GIN,   298,  1,      9,2,20090622,0455, 78.0000,  11.0160,  191,     50.0,   5.8290,  35.0961,2,-999.0000,9,   -999.0,9,     3.42,2,     7.02,2,     0.10,2,     0.57,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     0.26,2,     0.25,2,   5.8248
  58GS20090528,   GIN,   298,  1,     10,2,20090622,0455, 78.0000,  11.0160,  191,     30.1,   5.9450,  35.0910,2,  35.0712,2,   -999.0,9,     3.01,2,     4.50,2,     0.11,2,     0.39,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     1.78,2,     0.53,2,   5.9425
  58GS20090528,   GIN,   298,  1,     11,2,20090622,0455, 78.0000,  11.0160,  191,     30.1,   5.9260,  35.0875,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.9235
  58GS20090528,   GIN,   298,  1,     12,2,20090622,0455, 78.0000,  11.0160,  191,     25.1,   5.9260,  35.0795,2,  35.0740,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   2102.4,2,   2324.0,2,  -999.00,9,  -999.00,9,   5.9239
  58GS20090528,   GIN,   298,  1,     13,2,20090622,0455, 78.0000,  11.0160,  191,     25.2,   5.9270,  35.0720,2,-999.0000,9,   -999.0,9,     3.02,2,     4.34,2,     0.11,2,     0.41,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     1.76,2,     0.43,2,   5.9249
  58GS20090528,   GIN,   298,  1,     14,2,20090622,0455, 78.0000,  11.0160,  191,     14.8,   5.9340,  35.0694,2,  35.0633,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.9328
  58GS20090528,   GIN,   298,  1,     15,2,20090622,0455, 78.0000,  11.0160,  191,     14.9,   5.9440,  35.0634,2,-999.0000,9,   -999.0,9,     2.87,2,     3.30,2,     0.12,2,     0.33,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     3.33,2,     0.63,2,   5.9427
  58GS20090528,   GIN,   298,  1,     16,2,20090622,0455, 78.0000,  11.0160,  191,     10.0,   5.9410,  35.0651,2,  35.0631,2,   -999.0,9,     2.83,2,     3.21,2,     0.12,2,     0.31,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     3.07,2,     0.55,2,   5.9402
  58GS20090528,   GIN,   298,  1,     17,2,20090622,0455, 78.0000,  11.0160,  191,     10.0,   5.9430,  35.0644,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   5.9422
