cruise,station,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,c13,c13f,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf
4,218,1,1989,10,24,10,28,-55,6.0167,3083,1021.5,18,99.3,98,-1.684,-1.68604,34.145,2,1,27.4828,32.2503,36.9104,41.4644,45.9135,27.7306,335.268,2,1,30.9608,2,29.51,2,1,0.26,2,68.8704,2,1,1.9992,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,218,1,1989,10,24,10,28,-55,6.0167,3083,1021.5,19,79.6,79,-1.708,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,218,1,1989,10,24,10,28,-55,6.0167,3083,1021.5,20,80.4,80,-1.713,-1.71462,34.138,2,1,27.4779,32.2463,36.9074,41.4623,45.9123,27.7246,335.971,2,1,30.5596,2,29.41,2,1,0.25,2,68.8704,2,1,1.9894,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,218,1,1989,10,24,10,28,-55,6.0167,3083,1021.5,21,51.2,51,-1.74,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,29.41,2,1,0.25,2,68.7684,2,1,1.9698,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,218,1,1989,10,24,10,28,-55,6.0167,3083,1021.5,22,50.8,50,-1.742,-1.74299,34.135,2,1,27.4762,32.2456,36.9076,41.4633,45.9142,27.7221,339.188,2,1,27.6327,2,29.31,2,1,0.26,2,68.5644,2,1,1.9796,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,218,1,1989,10,24,10,28,-55,6.0167,3083,1021.5,23,19.9,20,-1.7821,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,29.41,2,1,0.25,2,68.7684,2,1,1.9698,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,1,3216.4,3163,-0.1166,-0.316001,34.663,2,1,27.8503,32.5709,37.1854,41.6949,46.1012,28.3309,232.055,2,1,119.653,2,32.8,2,1,0,2,127.265,2,1,2.254,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,2,3172.1,3120,-0.1176,-0.313094,34.662,2,1,27.8493,32.5699,37.1843,41.6938,46.1,28.329,232.047,0,1,-9999,9,32.8,2,1,0,2,127.367,2,1,2.2638,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,3,2999.2,2951,-0.1276,-0.307996,34.658,2,1,27.8458,32.5663,37.1805,41.6899,46.0961,28.3227,231.753,2,1,119.895,2,32.8,2,1,0,2,126.959,2,1,2.2638,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,4,2496.9,2460,-0.1106,-0.250814,34.661,2,1,27.8455,32.5642,37.1767,41.6845,46.089,28.313,229.341,2,1,121.773,2,32.8,2,1,0,2,126.46,2,1,2.254,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,5,2000,1973,0.0034,-0.10236,34.664,2,1,27.8404,32.5546,37.1628,41.6663,46.0668,28.2834,-9999,9,1,-9999,9,32.9,2,1,-9999,9,125.154,2,1,2.2736,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,6,1499.4,1481,0.1934,0.118235,34.671,2,1,27.8343,32.5419,37.1436,41.6409,46.0353,28.245,213.562,2,1,134.164,2,33,2,1,-9999,9,122.757,2,1,2.2834,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,7,1000.9,990,0.5133,0.464832,34.681,2,1,27.8226,32.52,37.1116,41.5991,45.9841,28.1897,209.04,2,1,135.556,2,32.7,2,1,-9999,9,116.535,2,1,2.2442,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,8,752.1,744,0.7592,0.722882,34.691,2,1,27.815,32.5047,37.0889,41.5692,45.9472,28.1539,-9999,9,1,-9999,9,32.4,2,1,0,2,110.823,2,1,2.2246,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,9,500.7,496,1.0901,1.06565,34.693,2,1,27.7943,32.4741,37.0486,41.5195,45.8885,28.0901,199.693,2,1,139.604,2,32.2,2,1,0.01,2,102.214,2,1,2.1952,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,10,392.8,389,1.181,1.1619,34.679,2,1,27.7765,32.4536,37.0256,41.494,45.8606,28.0563,198.286,2,1,140.217,2,32.3,2,1,0,2,97.7976,2,1,2.205,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,11,352.3,349,1.1661,1.14915,34.667,2,1,27.7677,32.4453,37.0177,41.4866,45.8536,28.0427,199.292,2,1,139.353,2,32.6,2,1,0,2,96.4002,2,1,2.2148,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,12,300.8,298,1.1311,1.11686,34.643,2,1,27.7506,32.4293,37.0029,41.4728,45.8409,28.018,199.693,2,1,139.292,2,32.8,2,1,0.02,2,94.197,2,1,2.2344,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,13,286.4,284,1.1241,1.1106,34.638,2,1,27.747,32.426,36.9997,41.4699,45.8381,28.013,200.196,2,1,138.857,2,32.8,2,1,0.01,2,93.5952,2,1,2.254,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,14,251.8,249,1.0661,1.05444,34.617,2,1,27.7339,32.4147,36.9901,41.462,45.8319,27.9958,203.111,2,1,136.483,2,32.9,2,1,0.01,2,92.0958,2,1,2.2442,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,15,222.3,220,1.0172,1.00706,34.6,2,1,27.7234,32.4056,36.9826,41.4559,45.8272,27.9824,206.327,2,1,133.722,2,32.9,2,1,0.02,2,90.4944,2,1,2.2442,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,16,200.6,199,0.8692,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,235.323,0,1,-9999,9,32.4319,0,1,-9999,9,85.3849,0,1,2.20719,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,17,151.3,150,-1.0997,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,301.198,2,1,-9999,9,30.61,2,1,0.16,2,73.7766,2,1,2.0678,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,18,123,122,-1.5759,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,322.544,0,1,-9999,9,29.8891,0,1,-9999,9,70.5241,0,1,2.02252,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,19,101.6,101,-1.703,-1.70507,34.126,2,1,27.4678,32.2361,36.897,41.4517,45.9016,27.714,338.685,2,1,27.7867,2,29.51,2,1,0.25,2,68.0646,2,1,1.9992,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,20,81.8,81,-1.752,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,21,64.1,64,-1.7711,-1.77234,34.108,2,1,27.455,32.2256,36.8887,41.4456,45.8975,27.6984,342.604,2,1,24.5848,2,29.31,2,1,0.29,2,67.5648,2,1,1.9796,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,22,44.1,44,-1.764,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,23,23.1,23,-1.732,-1.73245,34.097,2,1,27.445,32.2144,36.8764,41.4322,45.8831,27.6856,343.107,2,1,23.7194,2,29.31,2,1,0.27,2,67.371,2,1,1.9698,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,219,1,1989,10,24,13,48,-54.5667,6.4,3226.4,3216.4,24,13.2,13,-1.719,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,1,1024.4,1013,0.5653,-9999,34.686,0,1,-9999,-9999,-9999,-9999,-9999,28.1885,207.422,0,1,-9999,9,32.6986,0,1,-9999,9,115.523,0,1,2.23435,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,2,1025.1,1013,0.5663,0.515996,34.686,2,1,27.8236,32.5194,37.1095,41.5956,45.9792,28.1883,207.432,2,1,136.696,2,32.7,2,1,0.02,2,115.535,2,1,2.2344,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,3,749.2,741,0.8762,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,4,748.9,741,0.8762,0.839337,34.695,2,1,27.8108,32.4971,37.0779,41.555,45.93,28.137,203.211,2,1,138.048,2,32.3,2,1,0.02,2,108.824,2,1,2.2148,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,5,501.8,497,1.187,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,6,501.5,496,1.187,1.16211,34.691,2,1,27.7861,32.4631,37.035,41.5033,45.8698,28.0728,198.789,2,1,139.681,2,32.2,2,1,0.03,2,99.603,2,1,2.1952,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,7,402.5,399,1.281,1.26107,34.674,2,1,27.7656,32.4399,37.0092,41.475,45.8391,28.0376,195.975,2,1,141.689,2,32.5,2,1,0.01,2,96.0942,2,1,2.2148,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,8,349.9,346,1.287,1.26983,34.66,2,1,27.7538,32.428,36.9971,41.4627,45.8267,28.0202,195.573,2,1,142.052,2,32.7,2,1,0.03,2,94.4928,2,1,2.2442,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,9,281.7,279,1.0861,-9999,34.6,0,1,-9999,-9999,-9999,-9999,-9999,27.9765,205.723,0,1,-9999,9,32.9,0,1,-9999,9,90.1884,0,1,2.254,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,10,281.7,279,1.0841,1.07094,34.6,2,1,27.7191,32.3996,36.9747,41.4462,45.8159,27.9767,205.723,2,1,133.772,2,32.9,2,1,0.02,2,90.1884,2,1,2.254,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,11,200.9,199,-0.1146,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,12,200.1,198,-0.1166,-0.123709,34.404,2,1,27.6314,32.3486,36.9596,41.4659,45.869,27.8862,263.21,2,1,87.4442,2,31.8,2,1,0.09,2,79.0806,2,1,2.156,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,220,1,1989,10,24,19,34,-54.1,6.7667,2571,1025.1,13,150.4,149,-1.2137,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,318.8,0,1,-9999,9,30.195,0,1,-9999,9,70.8064,0,1,2.03742,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
